timestamp,pred,label
67,0.2940531373023987,0.13557275723726028
68,0.28836262226104736,0.15970319085853485
69,0.30591464042663574,0.18922918302696173
70,0.24581661820411682,0.14213290168864948
71,0.2758725583553314,0.121891543931065
72,0.26388877630233765,0.15945745254846652
73,0.25691843032836914,0.13830258933388884
74,0.24839046597480774,0.12857455753748837
75,0.23526734113693237,0.13987317766345603
76,0.24477680027484894,0.16194688847220215
77,0.2963690161705017,0.16735847343088073
78,0.3211900591850281,0.14786501487785197
79,0.36019235849380493,0.07526537066418787
80,0.36659958958625793,0.1438370434476016
81,0.4271617531776428,0.16506669658263484
82,0.4446042776107788,0.1496653151059612
83,0.46610137820243835,0.0
