timestamp,pred,label
67,0.5523316264152527,0.3032494901427601
68,0.6263816356658936,0.5011556764106049
69,0.6312276124954224,0.4629231815091775
70,0.609681248664856,0.4281713120326308
71,0.5977838635444641,0.45675050985724
72,0.6188329458236694,0.44823929299796056
73,0.6113499402999878,0.4812508497620665
74,0.584862470626831,0.5378110129163833
75,0.5860666036605835,0.456968048946295
76,0.5849938988685608,0.48013596193065944
77,0.6000833511352539,0.4652345343303875
78,0.5800556540489197,0.43434398368456834
79,0.5469651818275452,0.17199184228416045
80,0.5729972720146179,0.4512032630863357
81,0.5857521295547485,0.677226376614548
82,0.6090984344482422,0.5259007477906185
83,0.6297504901885986,0.23157036029911626
