timestamp,pred,label
67,0.6276677846908569,0.34306179434260037
68,0.6543872356414795,0.48862449921087786
69,0.6870682835578918,0.6177491805268907
70,0.6674215197563171,0.6619885880781836
71,0.7386124134063721,0.5416049532596819
72,0.6580593585968018,0.537380114119218
73,0.730097234249115,0.5036299623649387
74,0.7235666513442993,0.6506495083161344
75,0.7286585569381714,0.4928007769819107
76,0.7662157416343689,0.6438751972805634
77,0.7295913696289062,0.6199587228359837
78,0.7079942226409912,0.6101493262109989
79,0.7292822599411011,0.22202258103678515
80,0.7221009135246277,0.6319048197159159
81,0.70174640417099,0.6699526526648053
82,0.7258849143981934,1.0
83,0.6997002959251404,0.2809275221561246
