timestamp,pred,label
67,0.8523226976394653,0.7073645250071179
68,0.8751010894775391,0.951788934231755
69,0.8235663175582886,0.9005409509348011
70,0.8135544061660767,0.9152035683780961
71,0.7873016595840454,0.8644538293631966
72,0.7813723683357239,0.9245753060643447
73,0.8257051110267639,0.82428584986239
74,0.7884902358055115,0.7285754958716901
75,0.8060915470123291,0.7814605675239633
76,0.8010855913162231,0.8135617348391382
77,0.8512932062149048,0.7998956059599509
78,0.8436306715011597,0.844595235835627
79,0.8526160717010498,0.47829078485337373
80,0.8563649654388428,0.8727816266489515
81,0.8748522996902466,0.8171443484862865
82,0.8930939435958862,0.8793537059884218
83,0.8733628988265991,0.3325424693935654
