timestamp,pred,label
67,0.6623249053955078,0.5973045195770883
68,0.6634669303894043,0.6647496224003717
69,0.6456493139266968,0.7472212540180473
70,0.6341911554336548,0.8609077882343827
71,0.6338005065917969,0.8020603384841797
72,0.6359573006629944,0.7463885984276363
73,0.5608462691307068,1.0
74,0.5960263013839722,0.8537237132566516
75,0.5967416763305664,0.7198985322024708
76,0.5965660214424133,0.8273691956159714
77,0.6482006311416626,0.7857364160954261
78,0.6562211513519287,0.6685449827659656
79,0.707226574420929,0.43495604353045964
80,0.7097536325454712,0.8016924208977189
81,0.7397880554199219,0.8939622787653458
82,0.7648619413375854,0.8212114170636302
83,0.7605133056640625,0.26474574958367225
