timestamp,pred,label
67,0.7542551755905151,0.5997592501694597
68,0.7754017114639282,0.7235817965079586
69,0.7797521352767944,0.7502629549119977
70,0.769134521484375,0.6292452609681415
71,0.737049400806427,0.5560970478928545
72,0.7451378107070923,0.9450950143748684
73,0.7614119648933411,0.7825304443353668
74,0.7482748031616211,1.0
75,0.7400976419448853,0.6658953322581399
76,0.7429593205451965,0.9150597199822359
77,0.7685188055038452,0.8684641095762335
78,0.7664749622344971,0.88383236332188
79,0.776749849319458,0.42398850010518196
80,0.753196120262146,0.9077086693312763
81,0.7700670957565308,0.9223873968632399
82,0.7474273443222046,0.8283430334478646
83,0.7323594093322754,0.39103148446812985
