timestamp,pred,label
67,0.8441686630249023,0.7607685922681596
68,0.8654595613479614,0.9744273528424845
69,0.8683289289474487,1.0
70,0.8651827573776245,0.9795666072090846
71,0.8590748906135559,0.9187432668703529
72,0.8443354964256287,0.9103721102732105
73,0.8648320436477661,0.9057626759444043
74,0.8639811277389526,0.9015241156420535
75,0.8276262283325195,0.8380163537784997
76,0.8483245372772217,0.9217455804178512
77,0.8531988859176636,0.9308055030641259
78,0.8244336843490601,0.8700528053971
79,0.818297266960144,0.7013051233597654
80,0.8002218008041382,0.8671917771930133
81,0.8087961673736572,0.9464175335111175
82,0.7952132225036621,0.933419281917242
83,0.8051546812057495,0.0
