timestamp,pred,label
67,0.6060413122177124,0.4116490359230197
68,0.5823590159416199,0.3585565245889701
69,0.5871608257293701,0.628061103727036
70,0.5815587043762207,0.6007683484150541
71,0.5987105369567871,0.04402527174407832
72,0.6417528390884399,0.5416128033792765
73,0.6132242679595947,0.5654643774010889
74,0.5784766674041748,0.6364728802141182
75,0.6327848434448242,0.3978661034539264
76,0.5566390156745911,0.4799264424740093
77,0.6041607856750488,0.6385303060648547
78,0.6579527854919434,0.46131857327531295
79,0.6477528810501099,0.3599766946452306
80,0.6906911134719849,0.7227573147861555
81,0.6882994174957275,0.7168217322433227
82,0.7127071619033813,0.5360595743131293
83,0.7419000864028931,0.1447298945796843
