timestamp,pred,label
67,0.6278584003448486,0.34898245479178275
68,0.6647988557815552,0.5507715663854564
69,0.6967064142227173,0.6856947940888213
70,0.727792501449585,0.5759940042661951
71,0.7228191494941711,0.700674520053039
72,0.6855225563049316,0.6914791398428043
73,0.7311882972717285,0.48509714241789503
74,0.7221468687057495,0.7181044256971
75,0.69251549243927,0.5044007148759535
76,0.702336311340332,0.7183158137479102
77,0.6719891428947449,0.6475776851086726
78,0.657746434211731,0.7078232795895227
79,0.6825317144393921,0.214606914310971
80,0.6540391445159912,0.6506716374887099
81,0.6837466359138489,0.5809616234602302
82,0.6588051319122314,0.6962545880815573
83,0.6556769013404846,0.17300190249245725
