timestamp,pred,label
67,0.751591682434082,0.46020971581986714
68,0.7740126848220825,0.7764044374651737
69,0.7521878480911255,0.8383060635226178
70,0.7123697996139526,0.6989007649055266
71,0.7819521427154541,0.7635378147003694
72,0.7195239663124084,0.7825338128767538
73,0.747563898563385,0.5845195278861252
74,0.6937692165374756,0.7365381692923357
75,0.7042184472084045,0.5947013829086671
76,0.771335244178772,0.7090319639329312
77,0.766930103302002,0.7083227800010128
78,0.7894237041473389,0.6846664302720226
79,0.7866460680961609,0.17410465528595306
80,0.8051895499229431,0.6816777265589379
81,0.8044740557670593,0.8363304797122739
82,0.8336883783340454,0.7607010789726963
83,0.8108645677566528,0.19218884554987095
