timestamp,pred,label
67,0.223697230219841,0.059918258720653914
68,0.2886976897716522,0.14994772360041822
69,0.33431684970855713,0.22182302062541584
70,0.2512325644493103,0.2194468206444254
71,0.3041878938674927,0.10124512879003904
72,0.2643107771873474,0.10656781674745745
73,0.2264140248298645,0.14838893641288844
74,0.20698636770248413,0.4598232107214144
75,0.17122164368629456,0.7033742039730064
76,0.11881905794143677,0.8187624750499002
77,0.11712764948606491,0.8924817032601464
78,0.11088778078556061,1.0
79,0.09386776387691498,0.41507461267940315
80,0.057195909321308136,0.8717612394259101
81,0.06304417550563812,0.9031270791749832
82,0.05652865022420883,0.9192662294458702
83,0.02158314734697342,0.5169280486645756
