timestamp,pred,label
67,0.8553964495658875,0.6971619072685002
68,0.84170001745224,0.8269070491731368
69,0.8095778226852417,0.8094573847436065
70,0.8459192514419556,0.9276045093652675
71,0.8396766781806946,0.8228626573671975
72,0.7979352474212646,0.804842742466114
73,0.8139901161193848,0.8662631047944905
74,0.8187099695205688,0.8083870684739219
75,0.8234713077545166,0.7861823924200555
76,0.8287898302078247,0.8426986006930737
77,0.8341885209083557,0.7525376145984122
78,0.8322346210479736,0.8786156073167524
79,0.8580687046051025,0.5102162565249815
80,0.8390766978263855,0.989402114313287
81,0.8489410281181335,0.9536956617098742
82,0.8614517450332642,1.0
83,0.8471910357475281,0.5690836513576348
