timestamp,pred,label
67,0.6334590911865234,0.33262065310746847
68,0.7047176361083984,0.6063629552473367
69,0.7142432928085327,0.6040421760502896
70,0.7446680068969727,0.6396396396396398
71,0.7440131902694702,0.6923779763536355
72,0.7219321727752686,0.6021234215960382
73,0.7441544532775879,0.4704054967746653
74,0.7393851280212402,0.6797507446594669
75,0.7179050445556641,0.5407050052080478
76,0.7416436076164246,0.5311295067887362
77,0.7334102392196655,0.5305081958225975
78,0.7006131410598755,0.4944538859346161
79,0.6962792873382568,0.228551066279261
80,0.6802389621734619,0.551249017780458
81,0.6783509254455566,0.6252581181587266
82,0.6833618879318237,0.6251302011951098
83,0.6724563837051392,0.13981324123311958
